passage	time	value
3	4.989399787	0
3	5.057018787	1
3	5.157018787	0
3	5.308446787	1
3	5.408446787	0
3	5.446654787	1
3	5.546654787	0
3	5.695563787	1
3	5.795563787	0
3	7.200147787	1
3	7.300147787	0
3	7.403684787	1
3	7.503684787	0
3	7.667086787	1
3	7.767086787	0
3	7.913297787	1
3	8.013297787	0
3	8.026269787	1
3	8.110079787	1
3	8.210079787	0
3	8.487551787	1
3	8.565045787	1
3	8.665045787	0
3	8.667198787	1
3	8.767198787	0
3	9.522868787	1
3	9.622868787	0
3	9.679748787	1
3	9.779748787	0
3	10.07361679	1
3	10.17361679	0
3	10.20531779	1
3	10.30531779	0
3	10.33701879	1
3	10.43701879	0
3	10.46871879	1
3	10.56871879	0
3	10.80395679	1
3	10.90395679	0
3	10.97157679	1
3	11.07157679	0
3	11.55766779	1
3	11.65766779	0
3	11.76178079	1
3	11.86178079	0
3	14.07252879	1
3	14.17252879	0
3	14.32043479	1
3	14.42043479	0
3	14.47960379	1
3	14.57960379	0
3	14.75497779	1
3	14.85497779	0
3	15.00640579	1
3	15.10640579	0
3	15.24713779	1
3	15.34713779	0
3	15.78066979	1
3	15.88066979	0
3	15.90436579	1
3	16.00436579	0
3	16.37130379	1
3	16.47130379	0
3	16.54214579	1
3	16.64214579	0
3	16.72362579	1
3	16.82362579	0
3	16.91007979	1
3	17.01007979	0
3	18.27497779	1
3	18.37497779	0
3	18.45456979	1
3	18.55456979	0
3	18.69402479	1
3	18.79402479	0
3	18.96623079	1
3	19.05320879	1
3	19.15320879	0
3	19.47225679	1
3	19.57225679	0
3	19.63987579	1
3	19.73987579	0
3	19.80749479	1
3	19.89130379	1
3	19.98708679	1
3	20.08708679	0
3	20.45402479	1
3	20.52586179	1
3	20.62586179	0
3	20.72939979	1
3	20.82939979	0
3	21.66327679	1
3	21.76327679	0
3	21.80789779	1
3	21.90789779	0
3	22.00702479	1
3	22.10702479	0
3	22.57196479	1
3	22.67196479	0
3	23.11249479	1
3	23.21249479	0
3	24.33320879	1
3	24.43320879	0
3	24.46490979	1
3	24.54871879	1
3	24.64871879	0
3	24.69239279	1
3	24.79239279	0
3	25.04467379	1
3	25.14467379	0
3	25.78191679	1
3	25.88191679	0
3	25.90463179	1
3	26.00463179	0
3	26.10518179	1
3	26.20518179	0
3	27.24259679	1
3	27.34259679	0
3	27.42218879	1
3	27.52218879	0
3	27.57783479	1
3	27.67783479	0
3	27.76956379	1
3	27.86956379	0
3	27.93701879	1
3	28.03280079	1
3	28.13280079	0
3	28.35606579	1
3	28.45184879	1
3	28.55184879	0
3	28.70327679	1
3	28.80327679	0
3	28.87089579	1
3	28.97089579	0
3	29.17021579	1
3	29.24205279	1
3	29.34205279	0
3	29.61320879	1
3	29.71320879	0
		1
3	30.41538579	1
3	30.51538579	0
3	30.57975079	1
3	30.67975079	0
3	30.75062379	1
3	30.85062379	0
3	31.20558979	1
3	31.28939979	1
3	31.38939979	0
3	31.48191579	1
3	31.58191579	0
3	31.60636979	1
3	31.70636979	0
3	31.94790279	1
3	32.04790279	0
3	32.11244379	1
3	32.21130379	1
3	32.30183079	1
3	32.40183079	0
3	32.80994379	1
3	32.89375279	1
3	32.99375279	0
3	33.09729079	1
3	33.19729079	0
3	33.31280079	1
3	33.41280079	0
3	33.74353779	1
3	33.84353779	0
3	35.74327679	1
3	35.84327679	0
3	36.53985379	1
3	36.63985379	0
3	36.69745379	1
3	36.79745379	0
3	37.12014779	1
3	37.22014779	0
3	37.25262979	1
3	37.35262979	0
3	37.91008579	1
3	38.01008579	0
3	38.25314779	1
3	38.35314779	0
3	38.52478379	1
3	38.58082779	1
3	38.68082779	0
3	38.85445579	1
3	38.95445579	0
3	39.05973979	1
3	39.15973979	0
3	39.34469879	1
3	39.40695079	1
3	39.50695079	0
3	39.61048779	1
3	39.71048779	0
3	39.88586179	1
3	39.98586179	0
3	40.47252879	1
3	40.55633779	1
3	40.65633779	0
3	41.02327679	1
3	41.12327679	0
3	41.27470579	1
3	41.37470579	0
3	42.67552179	1
3	42.77552179	0
3	43.00499679	1
3	43.10499679	0
3	43.52558979	1
3	43.62558979	0
3	43.66323679	1
3	43.76323679	0
3	43.76783279	1
3	43.86783279	0
3	43.95661079	1
3	44.05661079	0
3	44.25592979	1
3	44.35592979	0
3	44.37565779	1
3	44.47565779	0
3	44.51420779	1
3	44.61420779	0
3	45.42502979	1
3	45.52502979	0
3	45.72658979	1
3	45.81239279	1
3	45.91239279	0
3	46.00234879	1
3	46.10234879	0
3	46.11171279	1
3	46.21171279	0
3	46.32722279	1
3	46.42722279	0
3	46.81303279	1
3	46.91303279	0
3	47.10374579	1
3	47.20374579	0
3	47.24876179	1
3	47.34876179	0
3	47.52689079	1
3	47.62689079	0
3	47.68014779	1
3	47.78014779	0
3	47.82382079	1
3	47.92382079	0
3	48.07625279	1
3	48.17625279	0
3	48.25484179	1
3	48.35484179	0
3	48.36628679	1
3	48.46628679	0
3	48.66191679	1
3	48.74572579	1
3	48.84572579	0
3	48.86911379	1
3	48.96911379	0
3	50.01484179	1
3	50.11484179	0
3	50.24312279	1
3	50.34312279	0
3	50.42191679	1
3	50.52191679	0
3	50.68426379	1
3	50.78426379	0
3	51.08674579	1
3	51.18674579	0
3	52.75661079	1
3	52.85661079	0
3	53.76232479	1
3	53.86232479	0
3	54.89973979	1
3	54.99973979	0
3	55.98926379	1
3	56.08926379	0
3	56.08979379	1
3	56.15689079	1
3	56.25689079	0
3	56.43225679	1
3	56.53225679	0
3	57.00927379	1
3	57.10927379	0
3	57.28232479	1
3	57.38232479	0
3	57.45149679	1
3	57.55149679	0
3	57.59651379	1
3	57.69651379	0
3	58.81484179	1
3	58.91484179	0
3	58.99095979	1
3	59.09095979	0
3	59.42545379	1
3	59.52545379	0
3	59.71888679	1
3	59.81888679	0
3	59.94028379	1
3	60.04028379	0
3	60.45575679	1
3	60.55575679	0
3	60.56654879	1
3	60.64667879	1
3	60.74667879	0
3	61.05375279	1
3	61.15375279	0
3	61.26926379	1
3	61.36926379	0
3	61.59139379	1
3	61.69139379	0
3	62.07143979	1
3	62.17143979	0
3	62.26300479	1
3	62.36300479	0
3	62.53837879	1
3	62.63837879	0
		1
4	0.398385787	1
4	0.498385787	0
4	0.689427631	1
4	0.789427631	0
4	0.840937631	1
4	0.940937631	0
4	1.126349631	1
4	1.226349631	0
4	1.542891631	1
4	1.642891631	0
4	1.772879631	1
4	1.844716631	1
4	1.944716631	0
4	2.251791631	1
4	2.347573631	1
4	2.447573631	0
4	2.485197631	1
4	2.585197631	0
4	3.125805631	1
4	3.225805631	0
4	3.353288631	1
4	3.453288631	0
4	3.473015631	1
4	3.573015631	0
4	3.808254631	1
4	3.908254631	0
4	3.990834631	1
4	4.090834631	0
4	4.155464631	1
4	4.255464631	0
4	4.632185631	1
4	4.732185631	0
4	5.077369631	1
4	5.177369631	0
4	5.460498631	1
4	5.560498631	0
4	5.903492631	1
4	6.003492631	0
4	6.262675631	1
4	6.346485631	1
4	6.446485631	0
4	7.172607631	1
4	7.253283631	1
4	7.353283631	0
4	7.388559631	1
4	7.488559631	0
4	7.699410631	1
4	7.799410631	0
4	8.094512631	1
4	8.194512631	0
4	8.250158631	1
4	8.350158631	0
4	8.465668631	1
4	8.565668631	0
4	8.860771631	1
4	8.960771631	0
4	9.219954631	1
4	9.319954631	0
4	9.339682631	1
4	9.439682631	0
4	9.567165631	1
4	9.667165631	0
4	9.794648631	1
4	9.894648631	0
4	9.926349631	1
4	10.02634963	0
4	10.08199563	1
4	10.18199563	0
4	10.51044763	1
4	10.60879863	1
4	10.70879863	0
4	10.72852663	1
4	10.82852663	0
4	11.11381763	1
4	11.21381763	0
4	11.74621363	1
4	11.84621363	0
4	11.95457563	1
4	12.05457563	0
4	12.06387963	1
4	12.16387963	0
4	12.28498863	1
4	12.38498863	0
4	12.44063463	1
4	12.54063463	0
4	12.64462563	1
4	12.74462563	0
4	12.75192763	1
4	12.85192763	0
4	13.24281163	1
4	13.34281163	0
4	13.47324963	1
4	13.57324963	0
4	14.23655363	1
4	14.33655363	0
4	14.41614563	1
4	14.51614563	0
4	14.85699863	1
4	14.95699863	0
4	15.11056663	1
4	15.19437663	1
4	15.29437663	0
4	15.75709763	1
4	15.85709763	0
4	15.93668963	1
4	16.03668963	0
4	16.09233563	1
4	16.19233563	0
4	16.27192763	1
4	16.37192763	0
4	16.43954663	1
4	16.53954663	0
4	16.58322063	1
4	16.68322063	0
4	16.77246763	1
4	16.87246763	0
4	17.08607763	1
4	17.18607763	0
4	17.28976663	1
4	17.38976663	0
4	18.00798163	1
4	18.10798163	0
4	18.31422063	1
4	18.41422063	0
4	18.42702963	1
4	18.52702963	0
4	18.61859463	1
4	18.71859463	0
4	18.79818563	1
4	18.89818563	0
4	19.31301563	1
4	19.38505963	1
4	19.48505963	0
4	19.67375863	1
4	19.77375863	0
4	19.78522663	1
4	19.88522663	0
4	20.63002263	1
4	20.73002263	0
4	21.12090763	1
4	21.22090763	0
4	21.36644463	1
4	21.43219963	1
4	21.53219963	0
4	21.71954663	1
4	21.81532863	1
4	21.91532863	0
4	22.11464863	1
4	22.21464863	0
4	23.18022663	1
4	23.28022663	0
4	23.34784563	1
4	23.44784563	0
4	23.51076263	1
4	23.61076263	0
4	23.65036763	1
4	23.75036763	0
4	24.00634963	1
4	24.10634963	0
4	24.17712863	1
4	24.27712863	0
4	24.82182563	1
4	24.92182563	0
4	24.94022663	1
4	25.04022663	0
4	25.57799163	1
4	25.67799163	0
4	25.70940763	1
4	25.77832263	1
4	25.87832263	0
4	26.11436663	1
4	26.21436663	0
4	27.16716563	1
4	27.26716563	0
4	27.59113663	1
4	27.69113663	0
4	28.00526063	1
4	28.10526063	0
		1
		1
4	28.35477763	1
4	28.45477763	0
4	28.68770963	1
4	28.78770963	0
4	28.84335663	1
4	28.94335663	0
4	29.40607763	1
4	29.50607763	0
4	30.17233563	1
4	30.27233563	0
4	30.31600963	1
4	30.41600963	0
4	30.89070263	1
4	30.99070263	0
4	31.93233563	1
4	32.03233563	0
		1
4	32.08798163	1
4	32.18798163	0
4	32.31546463	1
4	32.41546463	0
4	32.43519263	1
4	32.53519263	0
4	32.55492063	1
4	32.65492063	0
4	32.89015863	1
4	32.99015863	0
4	33.27328863	1
4	33.37328863	0
4	33.70494363	1
4	33.80494363	0
4	33.81316563	1
4	33.91316563	0
4	35.16498863	1
4	35.26498863	0
4	35.61995463	1
4	35.71995463	0
4	35.85941063	1
4	35.95941063	0
4	36.26648563	1
4	36.36648563	0
4	37.59546463	1
4	37.69546463	0
4	37.73208963	1
4	37.83208963	0
4	38.12817963	1
4	38.22817963	0
4	38.24181263	1
4	38.34181263	0
4	38.40054563	1
4	38.50054563	0
4	38.79274363	1
4	38.89274363	0
4	39.11600963	1
4	39.21600963	0
4	39.35546463	1
4	39.45546463	0
4	39.88226763	1
4	39.98226763	0
4	40.07216363	1
4	40.17216363	0
4	41.04362863	1
4	41.14362863	0
4	41.40281163	1
4	41.50281163	0
4	41.69015863	1
4	41.79015863	0
4	41.80957263	1
4	41.90957263	0
4	41.92961463	1
4	42.02961463	0
4	42.24090763	1
4	42.33668963	1
4	42.43668963	0
4	42.57203263	1
4	42.67203263	0
4	42.72981063	1
4	42.82981063	0
4	43.04308363	1
4	43.14308363	0
4	43.15083963	1
4	43.25083963	0
4	43.66566863	1
4	43.76566863	0
4	43.83328863	1
4	43.93328863	0
4	44.10866263	1
4	44.20866263	0
4	44.25233563	1
4	44.35233563	0
4	44.41995463	1
4	44.51995463	0
4	44.81505663	1
4	44.91505663	0
4	46.10811763	1
4	46.20811763	0
4	46.25192363	1
4	46.35192363	0
4	47.24553263	1
4	47.34553263	0
4	47.56879863	1
4	47.66879863	0
4	48.95285963	1
4	49.05285963	0
4	49.10869863	1
4	49.20869863	0
4	49.35274363	1
4	49.45274363	0
4	49.69995463	1
4	49.79995463	0
4	49.96335663	1
4	50.06335663	0
4	50.09505663	1
4	50.19505663	0
4	50.44226763	1
4	50.54226763	0
4	50.56199563	1
4	50.66199563	0
4	50.76290263	1
4	50.86290263	0
4	51.24444463	1
4	51.34444463	0
4	51.45995463	1
4	51.55995463	0
4	51.92689363	1
4	52.02689363	0
4	52.06513863	1
4	52.16513863	0
4	52.20226763	1
4	52.30226763	0
4	52.37652063	1
4	52.47652063	0
4	52.48961463	1
4	52.58961463	0
4	52.87317663	1
4	52.97145863	1
4	53.07145863	0
4	53.21995463	1
4	53.31995463	0
4	53.33968263	1
4	53.43968263	0
4	53.61505663	1
4	53.71505663	0
4	55.17151963	1
4	55.23582963	1
4	55.33582963	0
4	55.40110663	1
4	55.50110663	0
4	55.60253963	1
4	55.70253963	0
4	55.77015863	1
4	55.87015863	0
4	55.92580563	1
4	56.02580563	0
4	56.21315163	1
4	56.31315163	0
4	56.38657763	1
4	56.48657763	0
4	56.57233563	1
4	56.67233563	0
4	56.73995463	1
4	56.83995463	0
4	56.96743763	1
4	57.03927463	1
4	57.11111163	1
4	57.21111163	0
4	57.60199563	1
4	57.70199563	0
4	57.86539663	1
4	57.96539663	0
4	57.99709763	1
4	58.09709763	0
4	59.03873063	1
4	59.13873063	0
4	59.37396863	1
4	59.47396863	0
4	60.03247163	1
4	60.13247163	0
4	60.27228563	1
4	60.37228563	0
4	60.51457663	1
4	60.61457663	0
4	60.62911563	1
4	60.72911563	0
4	61.23515563	1
4	61.33515563	0
4	61.40908963	1
4	61.50908963	0
4	63.22920663	1
4	63.28054363	1
4	63.38054363	0
4	63.46866263	1
4	63.56866263	0
4	63.74156763	1
4	63.80390063	1
4	63.90390063	0
4	64.32668563	1
4	64.41084863	1
4	64.51084863	0
4	64.56802363	1
4	64.66802363	0
4	65.36036263	1
4	65.46036263	0
4	65.79138363	1
4	65.89138363	0
4	66.51241563	1
4	66.61241563	0
4	66.65526763	1
4	66.73779663	1
4	66.83779663	0
4	66.85223063	1
4	66.95223063	0
4	67.25244963	1
4	67.35244963	0
4	67.44362863	1
4	67.54362863	0
4	67.65913863	1
4	67.75913863	0
4	68.03985163	1
4	68.13985163	0
4	68.15456663	1
4	68.25456663	0
4	68.26278763	1
4	68.36278763	0
4	68.43736963	1
4	68.53736963	0
4	68.59301563	1
4	68.69301563	0
4	68.76063463	1
4	68.86063463	0
