passage	time	value
1	0.046	1
1	0.196	0
1	0.562721	1
1	0.712721	0
1	0.784543	1
1	0.934543	0
1	1.256929	1
1	1.352925	1
1	1.502925	0
1	1.616327	1
1	1.766327	0
1	2.310749	1
1	2.460749	0
1	2.799918	1
1	2.938712	1
1	3.088712	0
1	3.30449	1
1	3.45449	0
1	3.484082	1
1	3.634082	0
1	3.654596	1
1	3.804596	0
1	4.106667	1
1	4.256667	0
1	4.274286	1
1	4.398799	1
1	4.548799	0
1	4.785961	1
1	4.908844	1
1	5.034329	1
1	5.184329	0
1	5.435647	1
1	5.585647	0
1	5.890613	1
1	6.040613	0
1	6.051306	1
1	6.201306	0
1	7.147755	1
1	7.297755	0
1	7.380186	1
1	7.4995	1
1	7.6495	0
1	7.957925	1
1	8.107925	0
		1
1	8.261225	1
1	8.411225	0
1	8.560545	1
1	8.710545	0
1	8.776055	1
1	8.88381	1
1	9.03381	0
1	9.231021	1
1	9.31483	1
1	9.46483	0
1	9.709932	1
1	9.859932	0
1	9.961361	1
1	10.111361	0
1	10.811429	1
1	10.926947	1
1	11.014966	1
1	11.164966	0
1	11.29034	1
1	11.422041	1
1	11.572041	0
1	11.928449	1
1	12.033452	1
1	12.183452	0
1	12.882923	1
1	13.013482	1
1	13.163482	0
1	13.777672	1
1	13.927672	0
1	13.943927	1
1	14.093927	0
1	14.110704	1
1	14.226852	1
1	14.376852	0
1	14.407012	1
1	14.557012	0
1	14.726531	1
1	14.822313	1
1	14.972313	0
1	15.034115	1
1	15.184115	0
1	15.430794	1
1	15.580794	0
1	15.847213	1
1	15.997213	0
1	16.232225	1
1	16.382225	0
1	16.567652	1
1	16.717652	0
1	17.109154	1
1	17.259154	0
1	17.266659	1
1	17.416659	0
1	19.526536	1
1	19.676536	0
1	19.721958	1
1	19.871958	0
1	19.926131	1
1	20.076131	0
1	20.17415	1
1	20.32415	0
1	20.928436	1
1	21.024218	1
1	21.174218	0
1	21.269652	1
1	21.419652	0
1	21.50313	1
1	21.65313	0
1	22.165075	1
1	22.315075	0
1	22.413062	1
1	22.563062	0
1	22.641249	1
1	22.736327	1
1	22.886327	0
1	22.927891	1
1	23.077891	0
1	23.382857	1
1	23.51412	1
1	23.598368	1
1	23.748368	0
1	23.897687	1
1	24.047687	0
1	24.161089	1
1	24.311089	0
1	24.364626	1
1	24.483259	1
1	24.633259	0
1	24.735783	1
1	24.885783	0
1	25.059048	1
1	25.209048	0
1	25.541189	1
1	25.680794	1
1	25.830794	0
1	26.878912	1
1	27.028912	0
1	27.142313	1
1	27.292313	0
1	27.314162	1
1	27.464162	0
1	27.776871	1
1	27.884626	1
1	28.034626	0
1	28.255783	1
1	28.376346	1
1	28.526346	0
1	28.818504	1
1	28.968504	0
1	29.297415	1
1	29.447415	0
1	29.477007	1
1	29.608708	1
1	29.758708	0
1	29.872109	1
1	29.95905	1
1	30.10905	0
1	30.36463	1
1	30.458776	1
1	30.608776	0
1	30.840804	1
1	30.990804	0
1	31.021497	1
1	31.171497	0
1	31.177122	1
1	31.327122	0
1	31.512381	1
1	31.586956	1
1	31.736956	0
1	32.833264	1
1	32.983264	0
1	33.035638	1
1	33.185638	0
1	34.074558	1
1	34.190765	1
1	34.340765	0
1	34.565443	1
1	34.715443	0
1	34.972517	1
1	35.122517	0
1	35.140136	1
1	35.290136	0
1	35.511293	1
1	35.661293	0
1	35.945261	1
1	36.095261	0
1	36.157823	1
1	36.307823	0
1	36.564898	1
1	36.714898	0
1	36.768436	1
1	36.918436	0
1	38.468572	1
1	38.618572	0
1	38.632328	1
1	38.782328	0
1	38.80381	1
1	38.95381	0
1	39.174966	1
1	39.324966	0
1	39.468477	1
1	39.618477	0
1	40.04898	1
1	40.19898	0
1	40.773225	1
1	40.923225	0
1	40.934966	1
1	41.084966	0
1	41.820953	1
1	41.970953	0
1	42.042964	1
1	42.192964	0
1	42.204082	1
1	42.354082	0
1	42.611157	1
1	42.761157	0
1	42.802721	1
1	42.900757	1
1	43.050757	0
1	43.133433	1
1	43.283433	0
1	43.473198	1
1	43.623198	0
1	43.784524	1
1	43.934524	0
1	43.954431	1
1	44.059864	1
1	44.155647	1
1	44.305647	0
1	44.466939	1
1	44.616939	0
1	44.632655	1
1	44.782655	0
1	44.802177	1
1	44.909932	1
1	45.059932	0
1	45.258174	1
1	45.408174	0
1	45.496599	1
1	45.646599	0
1	45.689575	1
1	45.839575	0
1	46.805793	1
1	46.935658	1
1	47.085658	0
1	47.651701	1
1	47.771429	1
1	47.921429	0
1	48.307503	1
1	48.372361	1
1	48.522361	0
1	48.573606	1
		1
1	48.718395	1
1	48.868395	0
1	50.06082	1
1	50.180945	1
1	50.330945	0
1	50.361373	1
1	50.511373	0
1	50.602707	1
1	50.724997	1
1	50.874997	0
1	51.051973	1
1	51.201973	0
1	51.722449	1
1	51.818232	1
1	51.968232	0
1	52.213334	1
1	52.333062	1
1	52.483062	0
1	52.553259	1
1	52.703259	0
1	52.92836	1
1	53.07836	0
1	53.150214	1
1	53.300214	0
1	53.386667	1
1	53.536667	0
1	53.557126	1
1	53.707126	0
1	53.793742	1
1	53.943742	0
1	54.12898	1
1	54.27898	0
1	54.368436	1
1	54.518436	0
1	54.691701	1
1	54.823402	1
1	54.973402	0
1	55.050885	1
1	55.146667	1
1	55.296667	0
1	55.626219	1
1	55.734441	1
1	55.884441	0
1	55.885951	1
1	56.035951	0
1	56.195464	1
1	56.345464	0
1	56.439728	1
1	56.589728	0
2	0.479839572	1
2	0.592424402	1
2	0.742424402	0
2	0.810806402	1
2	0.912952402	1
2	1.062952402	0
2	1.415810402	1
2	1.565810402	0
2	1.918667402	1
2	2.068667402	0
2	2.385605402	1
2	2.535605402	0
2	2.557777402	1
2	2.707777402	0
2	3.211728402	1
2	3.361728402	0
2	3.431803402	1
2	3.581803402	0
2	3.595218402	1
2	3.745218402	0
2	3.790771402	1
2	3.940771402	0
2	4.384907402	1
2	4.534907402	0
2	5.637331402	1
2	5.747717402	1
2	5.897717402	0
2	6.073224402	1
2	6.223224402	0
2	6.286257402	1
2	6.436257402	0
2	6.887374402	1
2	6.992943402	1
2	7.142943402	0
2	7.150775402	1
2	7.300775402	0
2	7.541223402	1
2	7.691223402	0
2	8.467782402	1
2	8.617782402	0
2	8.946694402	1
2	9.096694402	0
2	9.365741402	1
2	9.515741402	0
2	9.557306402	1
2	9.696188402	1
2	9.846188402	0
2	10.1080544	1
2	10.2580544	0
2	10.3256874	1
2	10.4425664	1
2	10.5925664	0
2	10.8503674	1
2	11.0003674	0
2	11.3053334	1
2	11.3771704	1
2	11.5271704	0
2	12.1913204	1
2	12.3150514	1
2	12.4278374	1
2	12.5354954	1
2	12.6854954	0
2	12.9096874	1
2	13.0596874	0
2	13.3209554	1
2	13.4709554	0
2	13.7505944	1
2	13.8315924	1
2	13.9815924	0
2	14.2027484	1
2	14.3527484	0
2	14.3713834	1
2	14.5213834	0
2	14.7563734	1
2	14.8570194	1
2	15.0070194	0
2	15.2922724	1
2	15.4422724	0
2	15.8430204	1
2	15.9930204	0
2	16.1249724	1
2	16.1782584	1
2	16.3282584	0
2	16.5853334	1
2	16.7050614	1
2	16.8550614	0
2	16.9804354	1
2	17.1304354	0
2	17.1816424	1
2	17.3169194	1
2	17.4669194	0
2	18.0100954	1
2	18.1600954	0
2	18.2734974	1
2	18.4234974	0
2	18.6566264	1
2	18.8066264	0
2	18.8172454	1
2	18.9672454	0
2	20.0813884	1
2	20.2313884	0
2	20.2968984	1
2	20.4468984	0
2	20.5483274	1
2	20.6983274	0
2	20.9434294	1
2	21.0392114	1
2	21.1892114	0
2	21.4103674	1
2	21.5603674	0
2	21.8665724	1
2	22.0165724	0
2	22.4041094	1
2	22.5541094	0
2	22.5977474	1
2	22.7477474	0
2	23.5894154	1
2	23.7394154	0
2	23.8647894	1
2	24.0147894	0
2	24.2479184	1
2	24.3796194	1
2	24.5296194	0
2	24.6888614	1
2	24.7866944	1
2	24.9366944	0
2	24.9782584	1
2	25.1282584	0
2	25.1339054	1
2	25.2839054	0
2	25.4691434	1
2	25.6191434	0
2	25.6916714	1
2	25.7988114	1
2	25.9488114	0
2	26.1875104	1
2	26.3375104	0
2	26.5227484	1
2	26.6727484	0
2	26.8220684	1
2	26.9720684	0
2	27.1009914	1
2	27.2092134	1
2	27.3592134	0
2	28.6539054	1
2	28.8039054	0
2	28.8555384	1
2	29.0055384	0
2	29.2764904	1
2	29.4264904	0
2	29.8392114	1
2	29.9892114	0
2	30.1744494	1
2	30.3244494	0
2	30.3537254	1
2	30.5037254	0
2	30.7611164	1
2	30.9111164	0
2	31.1847124	1
2	31.3347124	0
2	31.7069664	1
2	31.8569664	0
2	31.9823404	1
2	32.1323404	0
2	32.3775904	1
2	32.5275904	0
2	33.1915924	1
2	33.3415924	0
2	33.4658944	1
2	33.5866944	1
2	33.6705034	1
2	33.8205034	0
2	34.0775784	1
2	34.2275784	0
2	34.2451974	1
2	34.3951974	0
2	34.4726804	1
2	34.5684634	1
2	34.7184634	0
2	34.7251894	1
2	34.8751894	0
2	34.9359684	1
2	35.0859684	0
2	36.4990384	1
2	36.5866974	1
2	36.7366974	0
2	36.9630204	1
2	37.1130204	0
2	37.1545854	1
2	37.3045854	0
2	37.3092894	1
2	37.4592894	0
2	37.6848174	1
2	37.8348174	0
2	37.8729524	1
2	38.0229524	0
2	38.0506054	1
2	38.1270404	1
2	38.2770404	0
2	38.5314564	1
2	38.6814564	0
2	38.7110484	1
2	38.8610484	0
2	39.0103674	1
2	39.1603674	0
2	39.6090074	1
2	39.7590074	0
2	39.7885994	1
2	39.9385994	0
2	40.0041094	1
2	40.1541094	0
2	40.2555374	1
2	40.4055374	0
2	40.8422044	1
2	40.9922044	0
2	41.4528164	1
2	41.6028164	0
2	41.7985404	1
2	41.9485404	0
2	42.7219324	1
2	42.8468034	1
2	42.9968034	0
2	43.2607074	1
2	43.4107074	0
2	43.4437824	1
2	43.5937824	0
2	43.6191014	1
2	43.6677824	1
2	43.8177824	0
2	44.2065584	1
2	44.2903674	1
2	44.4403674	0
2	44.5548144	1
2	44.7048144	0
2	44.8416004	1
2	44.9916004	0
2	45.3433954	1
2	45.4933954	0
2	45.8588034	1
2	46.0088034	0
2	46.1940414	1
2	46.3440414	0
2	46.4215244	1
2	46.5715244	0
2	46.6729524	1
2	46.8229524	0
2	47.1039734	1
2	47.2539734	0
2	47.4631564	1
2	47.6131564	0
		1
		1
		1
		1
2	47.6700554	1
2	47.7624764	1
2	47.9124764	0
2	48.1934974	1
2	48.3434974	0
2	48.5287354	1
2	48.6787354	0
2	50.2168984	1
2	50.3668984	0
2	50.5641094	1
2	50.6958104	1
2	50.8458104	0
2	50.9951294	1
2	51.1451294	0
2	51.1747214	1
2	51.3247214	0
2	51.5339054	1
2	51.6839054	0
2	52.1325444	1
2	52.1874444	1
2	52.3374444	0
2	52.4438374	1
2	52.5938374	0
2	52.6592904	1
2	52.8092904	0
2	52.9445924	1
2	53.0945924	0
2	54.0841094	1
2	54.2320244	1
2	54.3820244	0
2	54.3954014	1
2	54.5454014	0
2	54.5989394	1
2	54.7489394	0
2	55.1504224	1
2	55.3004224	0
2	55.3053334	1
2	55.4553334	0
2	55.6284084	1
2	55.7602994	1
2	55.9102994	0
2	55.9398914	1
2	56.0898914	0
2	56.1793474	1
2	56.3293474	0
2	56.8617964	1
2	56.9934974	1
2	57.1434974	0
2	57.2449254	1
2	57.3949254	0
2	57.6156304	1
