passage	time	value
2	37.1545854	11.66
2	37.3092894	10.66
2	37.6848174	15.08
2	37.8729524	13.87
2	38.0506054	16.18
2	38.1270404	8.92
2	38.5314564	15.42
2	38.7110484	13.86
2	39.0103674	13.1
2	39.6090074	16.19
2	39.7885994	13.47
2	40.0041094	6.79
2	40.2555374	9.96
2	40.8422044	12.59
2	41.4528164	14.05
2	41.7985404	9.96
2	42.7219324	15.48
2	42.8468034	8.65
2	43.2607074	13.53
2	43.4437824	14.77
2	43.6191014	16.18
2	43.6677824	10.68
2	44.2065584	16.35
2	44.2903674	13.39
2	44.5548144	14.08
2	44.8416004	8.88
2	45.3433954	9.88
2	45.8588034	12.75
2	46.1940414	13.1
2	46.4215244	12.21
2	46.6729524	9.88
2	47.1039734	9.5
2	47.4631564	12.59
		14.1
		10.54
		16.35
		14.95
2	47.6700554	16.18
2	47.7624764	13.28
2	48.1934974	10.66
2	48.5287354	13.22
2	50.2168984	12.17
2	50.5641094	16.96
2	50.6958104	13.22
2	50.9951294	14.56
2	51.1747214	13.28
2	51.5339054	10.66
2	52.1325444	14.78
2	52.1874444	13.1
2	52.4438374	9.73
2	52.6592904	13.28
2	52.9445924	10.09
2	54.0841094	15.42
2	54.2320244	13.1
2	54.3954014	13.53
2	54.5989394	10.03
2	55.1504224	16.21
2	55.3053334	13.58
2	55.6284084	14.79
2	55.7602994	13.1
2	55.9398914	11.66
2	56.1793474	12.59
2	56.8617964	16.35
2	56.9934974	12.44
2	57.2449254	14.08
2	57.6156304	13.3
2	57.8794834	16.19
2	58.0111844	16.35
2	58.1660754	10.86
2	58.5156304	14.1
2	58.6816604	14.56
2	58.8612524	12.63
2	59.1485994	16.35
2	59.2511584	11.1
2	59.6873744	12.14
3	0.478723402	13.16
3	0.986269787	13.1
3	1.201780787	11.69
3	1.501099787	16.35
3	1.604642787	12.44
3	1.836337787	12.59
3	2.183548787	16.19
3	2.315249787	13.16
3	2.602596787	13.9
3	2.842052787	14.1
3	2.961780787	13.1
3	3.143827787	14.56
3	3.332936787	11.2
3	3.716065787	16.35
3	4.506269787	14.57
3	4.611587787	15.37
3	4.721780787	14.56
3	4.889399787	12.87
3	5.057018787	11.17
3	5.308446787	16.35
3	5.446654787	13.27
3	5.695563787	12.28
3	7.200147787	13.47
3	7.403684787	13.1
3	7.667086787	11.07
3	7.913297787	14.5
3	8.026269787	16.96
3	8.110079787	10.03
3	8.487551787	16.21
3	8.565045787	16.96
3	8.667198787	13.22
3	9.522868787	16.19
3	9.679748787	10.53
3	10.07361679	15.48
3	10.20531779	14.3
3	10.33701879	13.41
3	10.46871879	9.85
3	10.80395679	14.97
3	10.97157679	4.96
3	11.55766779	16.19
3	11.76178079	5.43
3	14.07252879	13.08
3	14.32043479	16.19
3	14.47960379	14.09
3	14.75497779	13.1
3	15.00640579	11.37
3	15.24713779	9.36
3	15.78066979	16.19
3	15.90436579	10.46
3	16.37130379	9.05
3	16.54214579	13.74
3	16.72362579	15.08
3	16.91007979	6.36
3	18.27497779	13.1
3	18.45456979	11.38
3	18.69402479	12.59
3	18.96623079	16.18
3	19.05320879	7.99
3	19.47225679	14.45
3	19.63987579	14.17
3	19.80749479	16.21
3	19.89130379	16.96
3	19.98708679	8.02
3	20.45402479	14.79
3	20.52586179	13.1
3	20.72939979	10.32
3	21.66327679	15.37
3	21.80789779	14.56
3	22.00702479	7.84
3	22.57196479	9.51
3	23.11249479	5.46
3	24.33320879	14.57
3	24.46490979	16.35
3	24.54871879	13.3
3	24.69239279	12.47
3	25.04467379	7.72
3	25.78191679	15.37
3	25.90463179	14.56
3	26.10518179	9.87
3	27.24259679	13.1
3	27.42218879	12.85
3	27.57783479	14.77
3	27.76956379	13.87
3	27.93701879	16.35
3	28.03280079	10.76
3	28.35606579	16.96
3	28.45184879	7.99
3	28.70327679	15.42
3	28.87089579	10.45
3	29.17021579	16.21
3	29.24205279	10.06
3	29.61320879	10.42
		8.56
3	30.41538579	14.05
3	30.57975079	13.1
3	30.75062379	10.01
3	31.20558979	16.35
3	31.28939979	12.32
3	31.48191579	15.37
3	31.60636979	13.24
3	31.94790279	14.17
3	32.11244379	16.21
3	32.21130379	16.96
3	32.30183079	4.96
3	32.80994379	14.79
3	32.89375279	13.1
3	33.09729079	9.73
3	33.31280079	11.4
3	33.74353779	15.37
3	35.74327679	13.22
3	36.53985379	12.07
3	36.69745379	8.65
3	37.12014779	16.35
3	37.25262979	9.88
3	37.91008579	12.93
3	38.25314779	12.82
3	38.52478379	16.18
3	38.58082779	10.74
3	38.85445579	14.79
