passage	time	value
1	0.046	1
1	0.296	0
1	0.562721	1
1	0.784543	1
1	1.034543	0
1	1.256929	1
1	1.352925	1
1	1.602925	0
1	1.616327	1
1	1.866327	0
1	2.310749	1
1	2.560749	0
1	2.799918	1
1	2.938712	1
1	3.188712	0
1	3.30449	1
1	3.484082	1
1	3.654596	1
1	3.904596	0
1	4.106667	1
1	4.274286	1
1	4.398799	1
1	4.648799	0
1	4.785961	1
1	4.908844	1
1	5.034329	1
1	5.284329	0
1	5.435647	1
1	5.685647	0
1	5.890613	1
1	6.051306	1
1	6.301306	0
1	7.147755	1
1	7.380186	1
1	7.4995	1
1	7.7495	0
1	7.957925	1
1	8.207925	0
		1
1	8.261225	1
1	8.511225	0
1	8.560545	1
1	8.776055	1
1	8.88381	1
1	9.13381	0
1	9.231021	1
1	9.31483	1
1	9.56483	0
1	9.709932	1
1	9.959932	0
1	9.961361	1
1	10.211361	0
1	10.811429	1
1	10.926947	1
1	11.014966	1
1	11.264966	0
1	11.29034	1
1	11.422041	1
1	11.672041	0
1	11.928449	1
1	12.033452	1
1	12.283452	0
1	12.882923	1
1	13.013482	1
1	13.263482	0
1	13.777672	1
1	13.943927	1
1	14.110704	1
1	14.226852	1
1	14.407012	1
1	14.657012	0
1	14.726531	1
1	14.822313	1
1	15.034115	1
1	15.284115	0
1	15.430794	1
1	15.680794	0
1	15.847213	1
1	16.097213	0
1	16.232225	1
1	16.482225	0
1	16.567652	1
1	16.817652	0
1	17.109154	1
1	17.266659	1
1	17.516659	0
1	19.526536	1
1	19.721958	1
1	19.926131	1
1	20.17415	1
1	20.42415	0
1	20.928436	1
1	21.024218	1
1	21.269652	1
1	21.50313	1
1	21.75313	0
1	22.165075	1
1	22.413062	1
1	22.641249	1
1	22.736327	1
1	22.927891	1
1	23.177891	0
1	23.382857	1
1	23.51412	1
1	23.598368	1
1	23.848368	0
1	23.897687	1
1	24.147687	0
1	24.161089	1
1	24.364626	1
1	24.483259	1
1	24.733259	0
1	24.735783	1
1	24.985783	0
1	25.059048	1
1	25.309048	0
1	25.541189	1
1	25.680794	1
1	25.930794	0
1	26.878912	1
1	27.128912	0
1	27.142313	1
1	27.314162	1
1	27.564162	0
1	27.776871	1
1	27.884626	1
1	28.134626	0
1	28.255783	1
1	28.376346	1
1	28.626346	0
1	28.818504	1
1	29.068504	0
1	29.297415	1
1	29.477007	1
1	29.608708	1
1	29.858708	0
1	29.872109	1
1	29.95905	1
1	30.20905	0
1	30.36463	1
1	30.458776	1
1	30.708776	0
1	30.840804	1
1	31.021497	1
1	31.177122	1
1	31.427122	0
1	31.512381	1
1	31.586956	1
1	31.836956	0
1	32.833264	1
1	33.035638	1
1	33.285638	0
1	34.074558	1
1	34.190765	1
1	34.440765	0
1	34.565443	1
1	34.815443	0
1	34.972517	1
1	35.140136	1
1	35.390136	0
1	35.511293	1
1	35.761293	0
1	35.945261	1
1	36.157823	1
1	36.407823	0
