passage	time	value
1	2.835306	470.687093
1	2.845306	475.083726
1	2.855306	450.492639
1	2.865306	479.609294
1	2.875306	485.90088
1	2.885306	484.693846
1	2.895306	454.919942
1	2.905306	288.573731
1	2.915306	518.174756
1	2.925306	628.80769
1	2.935306	771.607178
1	2.945306	929.794895
1	2.955306	1513.580812
1	2.965306	1533.48705
1	2.975306	1856.596869
1	2.985306	1885.531728
1	2.995306	2090.647273
1	3.005306	1808.157244
1	3.015306	1931.167309
1	3.025306	1888.431942
1	3.035306	1660.491081
1	3.045306	1723.249665
1	3.055306	1757.681177
1	3.065306	1790.082033
1	3.075306	1874.364855
1	3.085306	1960.553157
1	3.095306	1890.717908
1	3.105306	1851.050294
1	3.115306	1947.357883
1	3.125306	1582.8858
1	3.135306	420.858055
1	3.145306	460.302086
1	3.155306	454.823557
1	3.165306	443.941015
1	3.175306	396.238855
1	3.185306	364.28569
1	3.195306	352.665083
1	3.205306	437.907686
1	3.215306	478.141189
1	3.225306	501.029213
1	3.235306	510.364087
1	3.245306	512.440242
1	3.255306	510.750788
1	3.265306	503.765562
1	3.275306	510.497466
1	3.285306	497.649036
1	3.295306	482.391252
1	3.305306	486.198002
1	3.315306	443.457483
1	3.325306	411.627161
1	3.335306	341.82038
1	3.345306	442.968522
1	3.355306	280.746955
1	3.365306	304.050604
1	3.375306	340.186278
1	3.385306	476.045532
1	3.395306	510.185717
1	3.405306	525.278178
1	3.415306	529.302549
1	3.425306	598.889725
1	3.435306	585.946798
1	3.445306	580.695031
1	3.455306	629.720219
1	3.465306	636.696916
1	3.475306	626.054968
1	3.485306	589.298006
1	3.495306	509.172461
1	3.505306	446.884109
1	3.515306	366.553066
1	3.525306	294.569496
1	3.535306	2216.191004
1	3.545306	2082.574206
1	3.555306	148.001794
1	3.565306	254.651436
1	3.575306	290.722568
1	3.585306	367.055827
1	3.595306	399.191306
1	3.605306	422.199807
1	3.615306	421.389664
1	3.625306	414.732492
1	3.635306	408.476775
1	3.645306	386.51213
1	3.655306	413.256193
1	3.665306	414.366136
1	3.675306	379.507356
1	3.685306	1138.693095
1	3.695306	1797.481985
1	3.705306	2473.869811
1	3.715306	1946.323008
1	3.725306	1932.443455
1	3.735306	1941.913837
1	3.745306	1891.980922
1	3.755306	1598.970393
1	3.765306	1976.443283
1	3.775306	2343.189288
1	3.785306	395.816898
1	3.795306	421.209607
1	3.805306	396.892136
1	3.815306	404.103311
1	3.825306	431.092564
1	3.835306	430.793787
1	3.845306	432.10373
1	3.855306	390.684324
1	3.865306	1629.322991
1	3.875306	1788.332228
1	3.885306	1920.332892
1	3.895306	1802.30509
1	3.905306	1994.826659
1	3.915306	1800.569221
1	3.925306	1130.851871
1	3.935306	1103.512184
1	3.945306	1298.746038
1	3.955306	1179.841394
1	3.965306	1267.385303
1	3.975306	1182.367399
1	3.985306	1188.85673
1	3.995306	1813.719158
1	4.005306	2551.099326
1	4.015306	2395.337416
1	4.025306	418.464559
1	4.035306	459.321749
1	4.045306	506.529218
1	4.055306	518.082136
1	4.065306	517.563329
1	4.075306	528.820546
1	4.085306	537.363317
1	4.095306	551.670697
1	4.105306	585.50461
1	4.115306	611.268168
1	4.125306	621.606464
1	4.135306	628.681763
1	4.145306	621.283934
1	4.155306	633.583791
1	4.165306	623.870794
1	4.175306	612.409278
1	4.185306	576.984305
1	4.195306	543.214349
1	4.205306	530.035338
1	4.215306	497.814186
1	4.225306	459.225143
1	4.235306	510.559121
1	4.245306	438.639066
1	4.255306	403.816296
1	4.265306	412.601037
1	4.275306	417.580457
1	4.285306	417.975174
1	4.295306	408.156666
1	4.305306	451.515239
1	4.315306	466.98355
1	4.325306	476.07538
1	4.335306	472.705005
1	4.345306	455.903249
1	4.355306	448.396859
1	4.365306	338.59863
1	4.375306	393.501965
1	4.385306	361.404153
1	4.395306	343.206635
1	4.405306	320.842837
1	4.415306	267.707247
1	4.425306	240.304738
1	4.435306	2165.248539
1	4.445306	210.281549
1	4.455306	422.720634
1	4.465306	484.680426
1	4.475306	500.923017
1	4.485306	575.287379
1	4.495306	602.076346
1	4.505306	588.304859
1	4.515306	587.647976
1	4.525306	639.607198
1	4.535306	674.962179
1	4.545306	662.472567
1	4.555306	628.931528
1	4.565306	603.745255
1	4.575306	664.890801
1	4.585306	670.633032
1	4.595306	669.747234
1	4.605306	640.195219
1	4.615306	618.76411
1	4.625306	554.341059
1	4.635306	549.518874
1	4.645306	548.973802
1	4.655306	479.455135
1	4.665306	492.63063
1	4.675306	454.359865
1	4.685306	467.137554
1	4.695306	431.701592
1	4.705306	472.941754
1	4.715306	540.476699
1	4.725306	518.381137
1	4.735306	636.020522
1	4.745306	513.711934
1	4.755306	689.450767
1	4.765306	787.474818
1	4.775306	835.491701
1	4.785306	1565.663888
1	4.795306	564.519914
1	4.805306	437.75919
1	4.815306	467.803341
1	4.825306	492.196634
1	4.835306	496.439473
1	4.845306	494.385567
1	4.855306	448.557902
1	4.865306	387.911916
1	4.875306	406.357438
1	4.885306	454.855844
1	4.895306	472.137994
1	4.905306	483.035288
1	4.915306	496.041547
1	4.925306	510.110511
1	4.935306	520.813983
1	4.945306	490.189409
1	4.955306	473.320591
1	4.965306	496.300527
1	4.975306	330.951555
1	4.985306	444.877087
1	4.995306	700.856543
1	5.005306	575.209011
1	5.015306	867.961517
1	5.025306	1531.189751
1	5.035306	563.579052
1	5.045306	1884.613067
1	5.055306	737.251599
1	5.065306	778.082114
1	5.075306	646.959827
1	5.085306	621.91742
1	5.095306	596.123085
1	5.105306	630.84298
1	5.115306	698.62492
1	5.125306	750.859676
1	5.135306	757.037433
1	5.145306	743.371786
1	5.155306	701.234123
1	5.165306	662.061162
1	5.175306	585.967821
1	5.185306	504.537801
1	5.195306	445.668795
1	5.205306	463.113665
1	5.215306	529.845827
1	5.225306	531.490802
1	5.235306	491.987863
1	5.245306	481.293263
1	5.255306	499.206409
1	5.265306	491.811376
1	5.275306	479.12543
1	5.285306	464.836321
1	5.295306	457.251191
1	5.305306	461.975984
1	5.315306	460.482661
1	5.325306	455.25142
1	5.335306	451.692592
1	5.345306	443.461842
1	5.355306	424.641312
1	5.365306	437.994265
1	5.375306	409.954782
1	5.385306	411.301311
1	5.395306	414.003487
1	5.405306	410.071133
1	5.415306	444.849754
1	5.425306	396.36675
1	5.435306	397.036299
1	5.445306	392.163654
1	5.455306	398.372471
1	5.465306	402.833816
1	5.475306	422.651689
1	5.485306	459.15794
1	5.495306	550.178025
1	5.505306	628.788537
1	5.515306	665.970299
1	5.525306	683.379623
1	5.535306	699.082413
1	5.545306	687.040268
1	5.555306	693.254082
1	5.565306	674.61714
1	5.575306	639.672987
1	5.585306	585.562118
1	5.595306	565.656532
1	5.605306	550.740626
1	5.615306	544.335006
1	5.625306	732.069801
1	5.635306	891.291333
1	5.645306	979.271523
1	5.655306	1025.221087
1	5.665306	1060.093436
1	5.675306	962.324751
1	5.685306	936.740301
1	5.695306	1528.735024
1	5.705306	1662.121407
1	5.715306	1466.314167
1	5.725306	1772.323099
1	5.735306	472.53133
1	5.745306	515.499683
1	5.755306	468.652674
1	5.765306	515.831908
1	5.775306	466.650726
1	5.785306	498.732075
1	5.795306	435.660642
1	5.805306	440.872079
1	5.815306	427.229707
1	5.825306	419.090644
1	5.835306	424.075205
1	5.845306	453.808576
1	5.855306	467.424018
1	5.865306	466.967881
1	5.875306	465.586202
1	5.885306	451.884783
1	5.895306	265.436096
1	5.905306	388.368494
1	5.915306	2524.284738
1	5.925306	1275.216858
1	5.935306	445.366359
1	5.945306	357.366604
1	5.955306	2016.983004
1	5.965306	1934.699412
1	5.975306	1929.003177
1	5.985306	396.507684
1	5.995306	406.56002
1	6.005306	402.879117
1	6.015306	401.307569
1	6.025306	398.8848
1	6.035306	393.751287
1	6.045306	366.728733
1	6.055306	321.551092
1	6.065306	295.625391
1	6.075306	324.37906
1	6.085306	320.878646
1	6.095306	440.356418
1	6.105306	444.88002
1	6.115306	452.746071
1	6.125306	411.520837
1	6.135306	421.991457
1	6.145306	425.54799
1	6.155306	426.546566
1	6.165306	426.698482
1	6.175306	423.518029
1	6.185306	435.942795
1	6.195306	442.54943
1	6.205306	453.86887
1	6.215306	470.830509
1	6.225306	452.187969
1	6.235306	487.129936
1	6.245306	512.189477
1	6.255306	518.368448
1	6.265306	555.031253
1	6.275306	542.485217
1	6.285306	554.897149
1	6.295306	569.485191
1	6.305306	542.71885
1	6.315306	567.34586
1	6.325306	538.601653
1	6.335306	532.784732
1	6.345306	514.205294
1	6.355306	453.949256
1	6.365306	428.653736
1	6.375306	455.061987
1	6.385306	449.938195
1	6.395306	410.989472
1	6.405306	254.138276
1	6.415306	211.747534
1	6.425306	1313.793915
1	6.435306	234.177456
1	6.445306	1280.918685
1	6.455306	1101.241805
1	6.465306	999.285107
1	6.475306	1323.183366
1	6.485306	1306.971387
1	6.495306	1520.360718
1	6.505306	1456.142833
1	6.515306	990.214033
1	6.525306	871.865412
1	6.535306	957.662829
1	6.545306	1680.104551
1	6.555306	811.359611
1	6.565306	1428.134905
1	6.575306	1662.239786
1	6.585306	1593.387285
1	6.595306	1653.336277
1	6.605306	1667.815714
1	6.615306	1642.34291
1	6.625306	1046.841246
1	6.635306	1267.769549
1	6.645306	1498.575667
1	6.655306	649.176098
1	6.665306	200.535376
1	6.675306	1619.543857
1	6.685306	1093.484483
1	6.695306	1543.640066
1	6.705306	869.471653
1	6.715306	1795.790155
1	6.725306	1790.780069
1	6.735306	1635.891634
1	6.745306	1535.525796
1	6.755306	1487.738357
1	6.765306	1758.384072
1	6.775306	999.53548
1	6.785306	794.783426
1	6.795306	512.061892
1	6.805306	1665.024508
1	6.815306	1784.258092
1	6.825306	1700.506198
1	6.835306	1694.531108
1	6.845306	1775.001636
1	6.855306	1791.928858
1	6.865306	1590.667958
1	6.875306	1659.660801
1	6.885306	1727.010935
1	6.895306	1649.321958
1	6.905306	1706.599662
1	6.915306	1643.476061
1	6.925306	1661.001459
1	6.935306	1552.902627
1	6.945306	1662.315739
1	6.955306	1631.829072
1	6.965306	1623.85663
1	6.975306	1596.98574
1	6.985306	1636.226137
1	6.995306	1466.396872
1	7.005306	946.042058
1	7.015306	1598.000689
1	7.025306	1401.307319
1	7.035306	1385.246395
1	7.045306	1397.632543
1	7.055306	1369.611999
1	7.065306	1311.06381
1	7.075306	1307.461208
1	7.085306	1359.862084
1	7.095306	1499.504614
1	7.105306	1402.523372
1	7.115306	1445.07031
1	7.125306	1365.670339
1	7.135306	1365.358731
1	7.145306	1196.11024
1	7.155306	1316.62431
1	7.165306	1314.025224
1	7.175306	1417.567766
1	7.185306	335.759447
1	7.195306	457.84499
1	7.205306	520.648248
1	7.215306	540.277932
1	7.225306	629.321854
1	7.235306	675.895761
1	7.245306	662.200076
1	7.255306	654.319887
1	7.265306	696.773211
1	7.275306	600.586365
1	7.285306	519.37024
1	7.295306	405.933888
1	7.305306	374.498104
1	7.315306	358.281201
1	7.325306	869.619501
1	7.335306	869.042514
1	7.345306	798.003174
1	7.355306	703.54063
1	7.365306	705.122929
1	7.375306	772.188184
1	7.385306	1708.603033
1	7.395306	2022.852195
1	7.405306	374.75596
1	7.415306	460.304771
1	7.425306	485.959179
1	7.435306	484.608287
1	7.445306	466.116573
1	7.455306	444.623144
1	7.465306	424.30497
1	7.475306	381.805108
1	7.485306	411.319645
1	7.495306	454.935256
1	7.505306	460.671161
1	7.515306	484.880732
1	7.525306	463.699342
1	7.535306	394.018744
1	7.545306	2117.415429
1	7.555306	2107.710619
1	7.565306	1893.529144
1	7.575306	1884.471037
1	7.585306	215.310928
1	7.595306	1617.693592
1	7.605306	1575.880196
1	7.615306	1484.968998
1	7.625306	1232.336279
1	7.635306	405.355544
1	7.645306	453.071207
1	7.655306	454.484214
1	7.665306	487.377486
1	7.675306	522.918163
1	7.685306	555.104122
1	7.695306	561.225261
1	7.705306	563.909156
1	7.715306	586.074909
1	7.725306	668.321059
1	7.735306	692.795459
1	7.745306	696.156568
1	7.755306	707.867923
1	7.765306	683.235984
1	7.775306	666.484928
1	7.785306	634.257823
1	7.795306	656.456336
1	7.805306	609.376836
1	7.815306	621.025383
1	7.825306	618.081398
1	7.835306	603.643487
1	7.845306	596.238566
1	7.855306	581.980126
1	7.865306	522.233882
1	7.875306	485.422659
1	7.885306	484.167384
1	7.895306	477.032862
1	7.905306	492.036703
1	7.915306	551.195183
1	7.925306	507.117122
1	7.935306	571.814994
1	7.945306	894.464846
1	7.955306	2193.270293
1	7.965306	474.284227
1	7.975306	2203.139101
1	7.985306	1760.821301
1	7.995306	1933.023027
1	8.005306	1909.718499
1	8.015306	1972.267464
1	8.025306	2178.023212
1	8.035306	2142.225089
1	8.045306	2119.168611
1	8.055306	2128.308607
1	8.065306	2028.423433
1	8.075306	2046.215571
1	8.085306	2213.191277
1	8.095306	2202.519046
1	8.105306	2439.127054
1	8.115306	240.693206
1	8.125306	357.655669
1	8.135306	361.120655
1	8.145306	375.014258
1	8.155306	375.279758
1	8.165306	341.505743
1	8.175306	353.449934
1	8.185306	360.317792
1	8.195306	297.810871
1	8.205306	422.296501
1	8.215306	1073.025925
1	8.225306	1561.7625
1	8.235306	1405.92992
1	8.245306	1545.968629
1	8.255306	1686.359935
1	8.265306	784.785309
1	8.275306	1916.220763
1	8.285306	1974.634021
1	8.295306	2095.500411
1	8.305306	1526.552371
1	8.315306	598.617682
1	8.325306	497.713886
1	8.335306	2677.607769
1	8.345306	2563.791359
1	8.355306	397.038154
1	8.365306	388.830395
1	8.375306	378.99947
1	8.385306	390.630043
1	8.395306	374.805895
1	8.405306	377.684022
1	8.415306	383.796058
1	8.425306	392.369485
1	8.435306	465.805797
1	8.445306	380.889481
1	8.455306	402.593215
1	8.465306	406.653843
1	8.475306	685.261834
1	8.485306	1425.384495
1	8.495306	1452.779816
1	8.505306	1365.190915
1	8.515306	1545.108468
1	8.525306	933.434858
1	8.535306	1898.347228
1	8.545306	1090.275062
1	8.555306	2255.975437
1	8.565306	2201.849766
1	8.575306	2128.918325
1	8.585306	402.336985
1	8.595306	419.925898
1	8.605306	442.893326
1	8.615306	473.879643
1	8.625306	469.790547
1	8.635306	377.468783
1	8.645306	394.197367
1	8.655306	388.111003
1	8.665306	386.860748
1	8.675306	386.713716
1	8.685306	374.206264
1	8.695306	337.777021
1	8.705306	2270.154583
1	8.715306	2278.176258
1	8.725306	2604.302906
1	8.735306	380.335565
1	8.745306	400.991049
1	8.755306	392.920799
1	8.765306	395.233444
1	8.775306	397.58352
1	8.785306	355.270847
1	8.795306	381.240525
1	8.805306	408.31884
1	8.815306	397.678981
1	8.825306	390.440848
1	8.835306	400.520394
1	8.845306	465.204658
1	8.855306	445.988701
1	8.865306	465.136301
1	8.875306	465.534135
1	8.885306	380.328443
1	8.895306	338.126711
1	8.905306	366.321531
1	8.915306	365.878968
1	8.925306	357.21501
1	8.935306	302.11062
1	8.945306	186.233936
1	8.955306	151.886514
1	8.965306	1683.432299
1	8.975306	452.057193
1	8.985306	410.229687
1	8.995306	437.312155
1	9.005306	425.709244
1	9.015306	404.252204
1	9.025306	414.023716
1	9.035306	430.743815
1	9.045306	455.59825
1	9.055306	506.05313
1	9.065306	521.555964
1	9.075306	524.844218
1	9.085306	511.61975
1	9.095306	521.767709
1	9.105306	517.608309
1	9.115306	484.23427
1	9.125306	475.570352
1	9.135306	489.449757
1	9.145306	497.65573
1	9.155306	645.186481
1	9.165306	866.163527
1	9.175306	725.374139
1	9.185306	784.927964
1	9.195306	1342.490718
1	9.205306	1390.402823
1	9.215306	879.184722
1	9.225306	838.54432
1	9.235306	970.037009
1	9.245306	966.985453
1	9.255306	203.590701
1	9.265306	425.763374
1	9.275306	457.462393
1	9.285306	460.408936
1	9.295306	460.279817
1	9.305306	453.480754
1	9.315306	435.809033
1	9.325306	428.331921
1	9.335306	2201.229114
1	9.345306	2346.625873
1	9.355306	2058.073751
1	9.365306	2113.824698
1	9.375306	1983.355981
1	9.385306	2223.076083
1	9.395306	1824.790417
1	9.405306	1853.525789
1	9.415306	1841.633999
1	9.425306	859.908404
1	9.435306	2034.360525
1	9.445306	2009.475591
1	9.455306	404.101098
1	9.465306	462.423582
1	9.475306	454.741186
1	9.485306	456.635144
1	9.495306	448.584738
1	9.505306	431.015307
1	9.515306	420.312831
1	9.525306	416.002208
1	9.535306	2629.103736
1	9.545306	2335.188322
1	9.555306	2315.511647
1	9.565306	2209.169315
1	9.575306	1892.564311
1	9.585306	2316.438931
1	9.595306	2351.537346
1	9.605306	2391.727904
1	9.615306	2279.891818
1	9.625306	1449.326742
1	9.635306	1414.007567
1	9.645306	1765.824986
1	9.655306	1214.634959
1	9.665306	2021.397401
1	9.675306	389.883099
1	9.685306	444.036665
1	9.695306	439.744353
1	9.705306	438.146189
1	9.715306	430.543725
1	9.725306	420.417374
1	9.735306	389.190699
1	9.745306	392.420377
1	9.755306	390.654286
1	9.765306	391.680742
1	9.775306	394.745447
1	9.785306	398.914803
1	9.795306	414.004732
1	9.805306	415.689075
1	9.815306	435.900561
1	9.825306	443.07583
1	9.835306	443.394427
1	9.845306	437.321774
1	9.855306	429.096802
1	9.865306	415.838669
1	9.875306	398.827028
1	9.885306	400.755722
1	9.895306	377.318339
1	9.905306	360.787011
1	9.915306	207.96938
1	9.925306	2564.364939
1	9.935306	2419.718867
1	9.945306	2299.023193
1	9.955306	302.319206
1	9.965306	377.388584
1	9.975306	384.66579
1	9.985306	376.027306
1	9.995306	384.992943
1	10.005306	402.921981
1	10.015306	423.645862
1	10.025306	431.133059
1	10.035306	433.610246
1	10.045306	429.494076
1	10.055306	433.793626
1	10.065306	432.755812
1	10.075306	424.498339
1	10.085306	418.677078
1	10.095306	416.476717
1	10.105306	415.654341
1	10.115306	416.229008
1	10.125306	413.686091
1	10.135306	405.969296
1	10.145306	397.414063
1	10.155306	377.353292
1	10.165306	385.215629
1	10.175306	342.189955
1	10.185306	431.090285
1	10.195306	442.02988
1	10.205306	454.380894
1	10.215306	472.766382
1	10.225306	497.410528
1	10.235306	492.141922
1	10.245306	482.040012
1	10.255306	480.688614
1	10.265306	481.660757
1	10.275306	449.206586
1	10.285306	452.794227
1	10.295306	439.861383
1	10.305306	430.084046
1	10.315306	424.048018
1	10.325306	423.619847
1	10.335306	416.634364
1	10.345306	418.761668
1	10.355306	412.715179
1	10.365306	414.569563
1	10.375306	405.560896
1	10.385306	365.832659
1	10.395306	224.919192
1	10.405306	628.697024
1	10.415306	995.159181
1	10.425306	1933.194943
1	10.435306	721.429862
1	10.445306	1861.488492
1	10.455306	1231.683522
1	10.465306	1480.532706
1	10.475306	840.11829
1	10.485306	722.617734
1	10.495306	1234.816103
1	10.505306	1940.133654
1	10.515306	674.995598
1	10.525306	719.120692
1	10.535306	872.850658
1	10.545306	1576.541142
1	10.555306	1907.874001
1	10.565306	889.371191
1	10.575306	921.118909
1	10.585306	924.035427
1	10.595306	1009.27761
1	10.605306	1233.559709
1	10.615306	986.878594
1	10.625306	596.142624
1	10.635306	1811.959394
1	10.645306	2022.834025
1	10.655306	876.359722
1	10.665306	695.074009
1	10.675306	1999.955059
1	10.685306	286.599979
1	10.695306	593.446603
1	10.705306	311.248341
1	10.715306	1775.854112
1	10.725306	1498.101754
1	10.735306	1516.803465
1	10.745306	817.852722
1	10.755306	1429.375595
1	10.765306	1595.914438
1	10.775306	1146.468821
1	10.785306	673.041379
1	10.795306	1111.811805
1	10.805306	1457.980569
1	10.815306	618.024949
1	10.825306	945.067735
1	10.835306	958.46141
1	10.845306	648.524374
1	10.855306	571.33276
1	10.865306	1755.489722
1	10.875306	406.923373
1	10.885306	500.865212
1	10.895306	520.697915
1	10.905306	521.750676
1	10.915306	513.215947
1	10.925306	490.065185
1	10.935306	485.626575
1	10.945306	501.528829
1	10.955306	523.983523
1	10.965306	584.867677
1	10.975306	528.826044
1	10.985306	499.63768
1	10.995306	553.70692
1	11.005306	741.514369
1	11.015306	866.652793
1	11.025306	1005.370354
1	11.035306	974.618064
1	11.045306	1172.113801
1	11.055306	1069.639419
1	11.065306	1042.652686
1	11.075306	1110.288238
1	11.085306	929.693316
1	11.095306	921.291632
1	11.105306	818.072287
1	11.115306	625.512043
1	11.125306	622.302679
1	11.135306	668.759026
1	11.145306	714.598666
1	11.155306	681.91384
1	11.165306	626.034859
1	11.175306	625.107734
1	11.185306	581.42998
1	11.195306	534.397815
1	11.205306	502.21567
1	11.215306	439.797718
1	11.225306	532.910535
1	11.235306	619.087432
1	11.245306	605.090723
1	11.255306	525.743564
1	11.265306	560.374314
1	11.275306	544.80982
1	11.285306	269.342133
1	11.295306	1904.112123
1	11.305306	323.613642
1	11.315306	381.776803
1	11.325306	393.772283
1	11.335306	404.08279
1	11.345306	416.887778
1	11.355306	449.475599
1	11.365306	487.063318
1	11.375306	507.969208
1	11.385306	520.236341
1	11.395306	509.29652
1	11.405306	498.304991
1	11.415306	476.135934
1	11.425306	462.143229
1	11.435306	449.859125
