passage	time	value
4	55.40110663	1
4	55.60253963	1
4	55.77015863	1
4	55.92580563	1
4	56.21315163	2
4	56.38657763	2
4	56.57233563	1
4	56.73995463	2
4	56.96743763	1
4	57.03927463	1
4	57.11111163	4
4	57.60199563	13
4	57.86539663	2
4	57.99709763	10
4	59.03873063	2
4	59.37396863	2
4	60.03247163	1
4	60.27228563	1
4	60.51457663	1
4	60.62911563	2
4	61.23515563	1
4	61.40908963	2
4	63.22920663	1
4	63.28054363	3
4	63.46866263	1
4	63.74156763	1
4	63.80390063	1
4	64.32668563	1
4	64.41084863	2
4	64.56802363	1
4	65.36036263	2
4	65.79138363	1
4	66.51241563	1
4	66.65526763	2
4	66.73779663	1
4	66.85223063	1
4	67.25244963	1
4	67.44362863	1
4	67.65913863	2
4	68.03985163	1
4	68.15456663	2
4	68.26278763	1
4	68.43736963	2
4	68.59301563	1
4	68.76063463	1
4	69.12991863	6
5	0.561145631	1
5	0.689847173	2
5	0.936113173	1
5	1.115705173	1
5	1.618562173	1
5	1.858018173	2
5	2.107547173	2
5	2.220976173	1
5	2.312984173	1
5	2.528494173	2
5	2.648222173	1
5	2.847481173	1
5	4.108902173	13
5	4.527950173	2
5	4.666011173	1
5	4.803324173	2
5	5.126589173	1
5	5.261374173	1
5	5.371760173	1
5	6.383732173	2
5	6.833959173	2
5	6.910535173	1
5	7.113220173	1
5	7.305637173	2
5	7.437338173	1
5	7.704109173	2
5	7.877263173	33
5	9.664277173	2
5	10.26291617	2
5	10.81366417	2
5	11.98699817	2
5	12.15461717	1
5	12.32223617	1
5	12.71894017	2
5	13.01979617	1
5	13.13638517	8
5	13.45965117	1
5	13.66318817	2
5	14.08223617	2
5	14.32169217	1
5	14.64495717	1
5	15.19176917	6
5	16.79702417	2
5	17.12403517	1
5	17.31648717	1
5	17.64764417	2
5	17.80577317	1
5	18.18890217	2
5	18.56005917	5
5	18.92607117	2
5	19.00305217	1
5	19.31350417	1
5	20.90959317	2
5	21.25590217	1
5	21.48749517	1
5	21.59138817	8
5	23.12299917	2
5	23.22256217	1
5	23.45848517	2
5	23.56870017	1
5	23.64895517	1
5	24.04359617	1
5	24.15261217	2
5	24.61147117	1
5	24.73801817	4
5	25.07249417	1
5	25.18504417	
5	25.48033117	8
5	26.76141917	2
5	27.09665817	1
5	27.26427717	2
5	27.51271417	2
5	27.59951517	1
5	27.92278017	2
5	28.03053517	1
5	28.13829017	1
5	28.47352817	3
5	28.66509317	1
5	29.01230417	3
5	29.89829017	2
5	30.06590917	1
5	30.10182817	1
5	30.34671017	2
5	30.73638517	1
5	30.82019517	1
5	30.97584117	5
5	31.20165917	2
5	31.26007417	1
5	31.34018317	4
5	31.75407217	1
5	31.96958317	2
5	32.06536517	1
5	32.33718017	1
5	32.58019517	1
5	32.65203217	6
5	33.74155517	1
5	33.84931117	2
5	34.00050617	1
5	34.10073917	1
5	34.37743117	1
5	34.69127317	1
5	34.74727017	12
5	35.16631717	2
5	35.25538517	5
5	36.35162417	1
5	36.51924317	1
5	36.62699817	2
5	37.15380017	1
5	37.40522917	4
5	37.79375817	2
5	37.86302017	1
5	39.51244017	1
5	39.71597717	2
5	39.96740617	2
5	40.43434517	1
5	40.82944717	1
5	40.94917517	1
5	41.15271217	1
5	41.40025117	6
5	42.38590917	1
5	42.55092317	1
5	42.81693017	1
5	43.00849417	1
5	43.42754217	1
5	43.58318817	3
5	44.13393617	1
5	44.21774617	1
5	44.27761017	1
5	44.64876617	2
5	44.91805217	1
5	45.09176017	5
5	45.91788217	1
5	46.06006617	2
5	46.48862317	1
5	46.68414117	4
5	47.54618117	1
5	47.66590917	2
5	48.07298417	1
5	48.30372817	3
5	49.13856217	1
5	49.29685017	2
5	50.07342517	1
5	50.22493517	2
5	50.54743517	1
5	50.72426417	2
5	51.94933017	17
5	52.06188017	2
5	52.15258617	1
5	52.55080717	1
5	52.68250817	2
5	52.86210017	1
5	53.06778617	1
5	53.20374417	1
5	53.68822217	1
5	54.05937917	8
5	54.89747417	2
5	55.07706617	1
5	55.27152717	1
5	55.40033117	2
5	55.61174417	1
5	55.97502517	1
5	56.19053517	2
5	56.33420917	2
5	56.54971917	1
5	56.80114717	8
5	57.93856217	2
5	58.13012717	1
5	58.35761017	1
5	58.50128317	2
5	58.71679417	1
5	58.93230417	1
5	59.36332417	7
5	59.68658917	1
5	59.85420917	1
5	60.03380017	2
5	60.41693017	1
5	60.81203217	1
5	60.91978717	1
5	61.26699817	1
5	61.38672617	2
5	61.59026317	1
5	61.75788217	1
5	62.17693017	2
5	62.51541617	1
5	62.64386817	3
5	62.95516117	1
5	63.13475317	12
5	63.94890217	1
		1
5	64.08588317	1
5	64.54754217	1
5	64.69121517	3
5	64.85883417	1
5	65.31380017	2
6	0.323245298	2
6	0.568708743	2
6	1.039808743	1
6	1.422937743	2
6	1.590556743	1
6	1.730401743	2
6	2.380761743	1
6	2.600501743	4
6	2.847699743	2
6	3.206883743	1
6	3.379041743	1
6	3.534880743	2
6	4.739400743	2
6	4.967131743	2
6	5.972597743	2
6	6.738856743	2
6	7.229740743	2
6	7.529060743	2
6	7.756543743	1
6	8.211509743	1
6	8.566976743	1
6	8.654502743	2
6	8.917903743	1
6	9.013686743	2
6	9.469543743	1
6	9.612325743	1
6	9.839808743	18
6	10.90538674	1
6	11.07300574	1
6	11.14484274	2
6	11.48008074	1
6	11.67207674	4
6	13.28797174	2
6	13.68307374	1
6	13.85069374	1
6	14.05370274	1
6	14.13803974	3
6	14.35355074	4
6	15.04797174	1
6	15.20361874	2
6	15.37123774	1
6	15.73042074	2
6	15.93395874	1
6	16.07763174	1
6	16.22130574	3
6	16.55654374	1
6	16.69133574	1
6	16.74810774	5
6	18.05314174	2
6	18.26865274	1
6	18.55599974	4
6	18.87926474	1
6	19.01096574	2
6	19.08280174	1
6	19.22870174	1
6	19.48987674	1
6	19.88497874	2
6	20.95055674	1
6	21.44144174	4
6	21.58511474	1
6	21.83654374	1
6	22.18375474	1
6	22.45912874	8
6	23.41695174	1
6	23.54865274	1
6	23.62048874	1
6	23.90783574	2
6	24.24307374	1
6	24.37477474	2
6	24.74547574	1
6	24.86565874	3
6	25.26076174	1
6	25.79953674	8
6	26.09885674	
6	27.21232574	2
6	27.36797174	1
6	27.53559074	1
6	27.73374674	1
6	27.79899274	2
6	28.20606774	1
6	28.28987674	1
6	28.40175074	7
6	29.27164574	2
6	29.58293774	1
6	29.81042074	2
6	30.22946874	1
6	30.39708774	1
6	30.50484274	4
6	31.00769974	1
6	31.18729174	1
6	31.45069374	2
6	31.81344474	1
6	31.92960474	2
6	32.19300574	1
6	32.30076174	1
6	32.52554174	2
6	32.67191774	1
6	33.06599374	1
6	33.22616174	2
6	33.34239374	1
6	33.62874474	1
6	33.70157774	16
6	34.63545474	1
6	34.88114474	2
6	35.05450274	1
6	35.33567474	1
6	35.47355074	3
6	36.08416274	1
6	36.21586374	2
6	36.47340974	2
6	36.59766974	1
6	36.72226874	5
6	37.65259774	2
6	37.85613574	1
6	38.02375474	1
6	38.35899274	1
6	38.77555674	4
6	38.90974074	2
6	39.02946874	2
6	39.22103374	1
6	39.52035274	1
6	39.59218974	7
6	40.35844874	1
6	40.50212174	1
6	40.60987674	2
6	40.98103374	1
6	41.20851674	1
6	41.43599974	2
6	41.75926474	1
6	41.92688374	1
6	42.06820674	8
6	43.01640774	2
6	43.25586374	1
6	43.55518274	2
6	44.05803974	1
6	44.17776774	1
6	44.23832374	1
6	44.72851674	1
6	45.13559074	2
6	45.55463874	2
6	45.87790374	1
6	46.06946874	1
6	46.30892474	2
6	46.69205374	1
6	46.88361874	1
6	46.99137374	2
6	47.26674774	1
6	47.36252974	2
6	47.79355074	1
6	48.09286974	1
6	48.30838074	1
6	48.44008074	17
6	49.61341474	2
6	49.79300574	1
6	49.91273374	2
6	50.40361874	2
6	50.58770274	1
6	50.91844874	1
6	50.99028474	8
6	51.88824474	1
6	52.05586374	2
6	52.23545474	1
6	52.38352774	1
6	52.61858474	4
6	53.51654374	1
6	53.64538874	2
6	53.85178174	2
6	54.21382874	1
6	54.30674774	1
6	54.46057374	1
6	54.71382274	1
6	54.79763174	2
6	54.95327874	1
6	55.24062474	1
6	55.46810774	2
6	55.86321074	1
6	55.94456674	1
6	56.17450274	1
6	56.32334174	4
6	56.61749574	1
6	57.04851674	1
6	57.40769974	7
6	58.34157774	2
6	58.54511474	1
6	58.85640774	1
6	59.41912874	1
6	59.70647574	1
6	59.77831274	3
6	60.64035274	1
6	61.19110174	2
6	61.38266574	2
6	61.56225774	1
6	61.82565874	2
6	62.10103374	1
6	62.26865274	1
6	62.43627174	2
6	62.66375474	11
7	0.586736359	2
7	1.179532195	2
7	1.418988195	1
7	1.694362195	1
7	2.051148195	1
7	2.304974195	1
7	2.747968195	1
7	2.999396195	
7	3.370553195	5
7	4.256539195	2
7	4.460076195	1
7	4.711505195	1
7	4.795315195	1
7	5.274226195	5
7	6.507423195	2
7	6.639124195	1
7	6.806743195	2
7	7.201845195	1
7	7.440325195	4
7	7.668784195	1
7	7.974939195	1
7	8.068009195	1
7	8.494906195	1
7	8.937900195	5
7	9.835859195	1
7	10.03939619	1
7	10.56619919	1
7	11.02116519	2
7	11.60783219	1
7	11.75150519	1
7	11.92477219	2
7	12.05082519	1
7	12.30225319	1
7	12.69735519	1
7	12.86497419	2
7	13.03259319	1
7	13.12837619	1
7	13.20021319	2
7	13.55939619	1
7	13.65517919	1
7	13.75074419	15
7	15.16375019	1
7	15.29534219	2
7	15.87014419	1
7	16.21522319	1
7	16.32511019	2
7	16.79204919	1
7	16.92948519	1
7	17.13926019	6
7	17.50658319	1
7	17.59422619	1
7	17.69000819	3
7	17.96538319	1
7	18.18089319	1
7	18.33653919	4
7	19.29436219	1
7	19.43644819	1
7	19.57064319	1
7	19.88102919	3
7	20.14443019	2
7	20.25218519	1
7	20.40783219	1
7	20.60956819	1
7	20.92266119	2
7	21.19803619	1
7	21.32973619	7
7	22.42431519	2
7	22.98273719	1
7	23.13762719	1
7	23.22143719	1
7	23.65245719	1
7	23.97572319	3
7	24.33490619	2
7	24.56238919	1
7	24.86931419	1
7	25.22428019	1
7	25.32304019	1
7	25.63994019	2
7	26.17871619	2
7	26.40619919	1
7	26.64565519	1
7	26.83721919	1
7	27.26824019	10
7	28.32184519	1
7	28.52538319	1
7	28.97931419	2
7	29.14796819	1
7	29.28449919	1
7	29.37540519	1
7	29.71068919	2
7	30.23749119	1
7	30.57369419	2
7	31.08755919	2
7	31.47068919	5
7	32.57218519	2
7	32.77572319	1
7	33.15885219	1
7	33.24266119	1
7	33.56592719	1
7	33.94905619	2
7	34.20832419	1
7	34.32021319	1
7	34.39204919	5
7	35.06252519	1
7	35.24211719	1
7	35.37381819	1
7	35.55341019	1
7	36.15204919	3
7	36.60701519	2
7	36.81055319	4
7	38.83395419	2
7	39.28013419	1
7	39.71994019	1
7	39.80375019	3
7	40.31858019	1
7	40.55803619	1
		1
7	40.83341019	2
7	40.93295319	1
7	41.19259319	1
7	41.54468219	1
7	41.59966819	1
7	42.04266119	2
7	43.41953219	1
7	43.64701519	1
7	43.91041719	2
7	44.25762719	1
7	44.42524719	1
7	44.53300219	
7	44.85626719	2
7	45.89790019	2
7	46.13735519	1
7	46.50851219	7
7	46.96347819	1
7	47.13082219	1
7	47.40647119	1
7	47.68184519	1
7	47.75368219	3
7	48.65164119	1
7	48.95096119	1
7	49.12994919	1
7	49.98056919	2
7	50.33980419	2
7	50.57926019	2
7	50.86934519	15
7	52.20755919	2
7	52.35123319	2
7	52.58276819	1
7	53.05762719	1
7	53.15341019	1
7	53.34497419	1
7	53.50062119	1
7	53.62034919	1
7	53.79994019	1
7	54.19504219	5
7	54.66198119	1
7	54.84157319	1
7	55.27451119	2
7	55.67966819	1
7	56.01490619	1
7	56.32619919	2
7	56.68538319	1
7	56.82905619	1
7	57.17626719	2
7	57.79885219	1
7	57.90660719	1
7	58.22987219	1
7	58.51721919	12
7	59.98987219	1
7	60.12157319	2
7	60.30116519	1
7	60.55259319	1
7	60.74593719	2
7	61.01953219	1
7	61.17517919	1
7	61.29490619	2
7	61.67583719	1
7	61.84565519	1
7	61.96538319	7
8	0.342	1
8	0.453316684	1
8	0.696698684	1
8	0.960099684	1
8	1.067854684	2
8	1.391120684	1
8	1.582684684	1
8	1.785899684	5
8	2.504589684	1
8	2.779963684	3
8	3.043431684	4
8	4.204725684	2
8	4.289338684	1
8	4.480099684	1
8	4.671664684	1
8	4.839283684	1
8	5.279842684	2
8	5.629487684	3
8	5.928807684	1
8	6.240099684	1
8	6.311936684	5
8	7.545133684	2
8	7.676834684	2
8	7.856426684	2
8	7.964181684	1
8	8.251528684	2
8	8.335337684	1
8	8.486719684	1
8	8.780278684	2
8	8.957922684	1
8	9.083297684	1
8	9.137514684	10
8	10.53833168	2
8	10.64608668	1
8	10.96554568	2
8	11.10105268	4
8	11.74758268	1
8	11.94114868	2
8	12.09754168	2
8	12.40608668	1
8	12.57370568	2
8	12.75329768	1
8	12.90864768	9
8	14.40554168	1
8	14.57316068	2
8	14.70486168	4
8	15.29152868	1
8	15.60282068	2
8	15.93805868	
8	16.09962068	
8	16.23737868	1
8	16.33316068	1
8	16.58878068	2
8	16.91982768	1
8	17.03955568	1
8	17.54241268	2
8	18.36853568	1
8	18.49050868	2
8	18.90731068	1
8	19.03901168	1
8	19.41016768	1
8	19.48200468	1
8	19.76935168	1
8	19.92499768	1
8	20.24826368	1
8	20.55240368	2
8	20.93071268	3
8	21.44554168	1
8	21.58921568	1
8	21.97234468	14
8	23.78023568	2
8	24.00771868	1
8	24.40282068	1
8	24.47465768	1
8	24.64227668	1
8	24.80989568	2
8	25.19302468	1
8	25.33669868	1
8	25.67193668	1
8	25.86350168	1
8	25.98322968	1
8	26.27057568	12
8	27.04880768	1
8	27.16853568	2
8	27.34812668	1
8	27.59955568	1
8	27.87492968	1
8	27.97071268	1
8	28.07846768	4
8	28.91656268	2
8	29.15601868	1
8	29.52717468	2
8	29.70676668	1
8	29.97016768	1
8	30.23356968	1
8	30.60134568	2
8	30.87189968	1
